,latitude,longitude
88849,41.8371,-87.9638
88850,39.5437,-104.9691
88851,38.6946,-121.2692
88852,34.1069,-117.2975
88853,27.8957,-81.8127
88854,43.3661,-90.4302
88855,37.8361,-122.2637
88856,29.9658,-96.2531
88857,35.1347,-106.5222
88858,37.9245,-95.4
88859,47.6633,-122.3022
88860,32.425,-97.7742
88861,37.89,-122.2954
88862,61.206,-149.8101
88863,32.9756,-117.0402
88864,25.8963,-80.3063
88865,35.4929,-77.9578
88866,47.2151,-123.1007
88867,29.5612,-98.6117
88868,34.5814,-93.0994
88869,36.1973,-77.7129
88870,41.9699,-87.7603
88871,34.1156,-118.3305
88872,39.9561,-86.2767
88873,36.5349,-119.3909
88874,33.5153,-112.1212
88875,34.0025,-84.4633
88876,34.9453,-82.2209
88877,30.5317,-91.1167
88878,47.7497,-122.2159
88879,38.6284,-121.3287
88880,39.0262,-84.4408
88881,47.1464,-122.4572
88882,43.2622,-82.6337
88883,39.3853,-94.0284
88884,28.998,-82.0161
88885,42.3363,-122.8398
88886,30.0042,-95.1728
88887,42.4671,-96.3528
88888,34.1745,-97.9973
88889,37.0995,-84.1131
88890,26.9342,-80.0942
88891,39.8993,-95.8113
88892,46.0189,-92.8993
88893,46.8306,-100.9092
88894,48.4143,-119.5272
88895,42.426,-83.15
88896,32.5934,-83.6416
88897,,
88898,30.7305,-81.5465
88899,45.9497,-108.599
88900,36.4245,-84.9357
88901,42.6758,-103.4053
88902,43.5464,-96.6906
88903,,
88904,35.0937,-91.9074
88905,41.2756,-96.2431
88906,39.8061,-89.5864
88907,,
88908,33.5311,-112.1767
88909,40.1073,-88.2788
88910,47.6686,-117.3049
88911,47.6462,-122.0386
88912,45.0614,-92.8474
88913,29.834,-95.4342
88914,43.006,-87.9429
88915,37.2563,-121.9229
88916,37.8537,-122.0229
88917,33.8969,-118.1632
88918,31.5393,-83.8607
88919,27.9873,-81.7625
88920,29.6789,-95.1982
88921,37.8753,-122.0703
88922,35.5597,-82.9216
88923,30.0377,-95.5326
88924,42.0467,-87.8859
88925,42.1382,-83.2179
88926,38.4218,-82.7173
88927,42.3198,-88.4477
88928,33.9769,-118.2161
88929,35.1347,-106.5222
88930,47.5754,-122.6958
88931,34.6775,-84.4812
88932,33.9367,-83.9573
88933,33.9378,-84.2716
88934,43.4631,-84.0297
88935,36.0334,-79.8626
88936,31.7432,-106.3686
88937,37.9177,-121.3123
88938,43.6897,-85.4797
88939,38.5576,-90.4924
88940,32.4197,-87.0245
88941,40.8023,-90.4009
88942,42.6683,-89.0025
88943,36.7949,-119.7604
88944,32.7425,-117.2433
88945,41.7015,-86.2949
88946,20.8966,-156.5036
88947,38.9866,-119.1596
88948,30.4421,-97.6299
88949,33.5946,-80.3606
88950,33.6111,-84.0683
88951,31.0376,-97.6809
88952,33.9243,-118.4119
88953,32.1383,-96.0831
88954,34.1144,-117.6583
88955,36.3314,-119.6491
88956,35.0448,-106.6893
88957,27.1656,-80.2916
88958,43.0573,-83.7498
88959,27.8942,-82.6746
88960,42.4261,-83.1951
88961,47.717,-122.3015
88962,33.0895,-117.1128
88963,39.6665,-93.5964
88964,43.1154,-88.0346
88965,40.4109,-104.7541
88966,36.3834,-86.4512
88967,38.659,-90.2496
88968,32.722,-100.4008
88969,33.4665,-111.9984
88970,32.7272,-117.2268
88971,26.656,-80.126
88972,38.7259,-90.3864
88973,34.1455,-116.0601
88974,26.1387,-80.1218
88975,37.7655,-89.3317
88976,47.3099,-122.2653
88977,37.7593,-122.4836
88978,36.0334,-79.8626
88979,29.8285,-81.3237
88980,44.8914,-87.8917
88981,40.5927,-111.831
88982,41.2292,-74.5992
88983,21.3117,-157.8298
88984,41.9969,-88.2986
88985,42.2223,-83.3966
88986,41.8083,-96.0314
88987,44.2773,-88.3976
88988,29.4102,-100.8932
88989,33.3889,-112.0954
88990,47.0732,-122.3943
88991,33.3958,-84.7121
88992,39.3722,-104.8561
88993,39.5705,-94.4338
88994,44.8812,-124.0343
88995,27.6349,-97.3103
88996,28.8639,-81.8998
88997,37.2214,-119.7455
88998,,
88999,39.6054,-121.5751
89000,33.9423,-98.6745
89001,,
89002,41.1371,-85.0685
89003,,
89004,33.6128,-117.6622
89005,31.5849,-95.8491
89006,35.9112,-78.9178
89007,21.3488,-157.8759
89008,36.583,-92.6628
89009,,
89010,41.5566,-84.8951
89011,38.8135,-121.0308
89012,36.9094,-87.1678
89013,33.7606,-84.7477
89014,42.2317,-83.2673
89015,33.7339,-118.2914
89016,45.458,-122.7074
89017,40.1309,-85.6536
89018,42.9549,-87.9447
89019,37.6332,-122.0971
89020,29.2008,-96.2743
89021,39.7795,-86.1328
89022,33.6989,-84.7454
89023,36.1232,-115.0902
89024,34.4596,-82.7614
89025,43.1205,-89.3523
89026,33.5242,-84.359
89027,,
89028,44.9757,-90.6049
89029,36.2044,-115.2233
89030,41.2616,-95.8251
89031,29.8931,-98.6857
89032,45.5201,-122.8604
89033,36.2248,-83.3119
89034,41.6996,-87.6628
89035,,
89036,45.0058,-93.4193
89037,36.1207,-75.8273
89038,40.5224,-107.5615
89039,33.63,-112.3314
89040,33.7691,-117.8855
89041,31.3408,-85.8421
89042,,
89043,,
89044,45.1446,-122.8583
89045,33.4679,-84.4806
89046,28.5978,-81.3534
89047,25.6574,-80.3627
89048,35.3747,-81.3509
89049,,
89050,26.1951,-97.689
89051,31.1217,-90.4831
89052,42.06399999999999,-86.4783
89053,33.8913,-84.0746
89054,33.4669,-94.0774
89055,34.0762,-118.3029
89056,42.7355,-89.0405
89057,39.8395,-88.9465
89058,27.1861,-81.8667
89059,37.418,-122.1274
89060,41.7004,-87.8263
89061,40.1699,-120.9014
89062,33.8178,-84.0229
89063,28.8046,-97.8456
89064,32.7411,-83.3859
89065,36.1957,-83.2755
89066,38.0377,-121.3445
89067,37.929,-87.6604
89068,61.1661,-149.96
89069,32.553000000000004,-92.0422
89070,47.8392,-122.2855
89071,45.4094,-122.8014
89072,29.8272,-95.4266
89073,35.6819,-82.01799999999999
89074,28.8846,-81.3065
89075,27.981,-81.6736
89076,43.1143,-90.9239
89077,32.3808,-96.8374
89078,42.3524,-83.0271
89079,34.2198,-111.2878
89080,41.6674,-86.3153
89081,33.6165,-111.9554
89082,27.3672,-82.4848
89083,33.6436,-83.9684
89084,42.2636,-88.0048
89085,44.1415,-103.2052
89086,38.8014,-90.5065
89087,30.084,-81.8645
89088,25.8654,-80.3059
89089,28.1367,-82.461
89090,35.1347,-106.5222
89091,38.5814,-90.2625
89092,39.1032,-108.368
89093,45.1643,-93.3193
89094,28.2326,-82.7327
89095,33.5159,-90.1726
89096,39.49800000000001,-119.8239
89097,41.5805,-93.7447
89098,35.6539,-83.9956
89099,46.4638,-90.1588
89100,34.0176,-118.4907
89101,27.3262,-82.4724
89102,41.5067,-87.9631
89103,36.6849,-121.7934
89104,34.3054,-118.4322
89105,33.5531,-84.4003
89106,33.6166,-86.1996
89107,45.4505,-122.8652
89108,47.2884,-122.098
89109,28.6513,-81.2066
89110,28.248,-81.2876
89111,33.8241,-118.1103
89112,47.2033,-122.5688
89113,,
89114,28.9453,-81.2995
89115,34.1419,-118.6641
89116,44.786,-93.2202
89117,33.6324,-112.1118
89118,42.3958,-83.3772
89119,33.7151,-118.0077
89120,35.1104,-106.5781
89121,33.6493,-86.7057
89122,40.7568,-96.6523
89123,37.5833,-120.9496
89124,29.6132,-82.3873
89125,29.7179,-95.4263
89126,27.917,-82.8027
89127,37.3692,-121.8208
89128,34.2313,-119.0464
89129,37.3764,-122.0238
89130,42.3669,-87.9452
89131,36.8621,-87.4851
89132,29.5863,-98.4769
89133,27.5925,-98.4142
89134,44.2172,-94.0942
89135,47.2348,-93.5115
89136,42.2325,-83.6336
89137,32.9652,-117.1213
89138,34.2651,-77.867
89139,35.22,-80.7881
89140,42.3547,-83.2168
89141,43.3315,-89.0271
89142,34.4373,-82.6251
89143,33.5761,-112.2344
89144,34.9529,-100.8952
89145,,
89146,34.5896,-86.9887
89147,45.2052,-85.0183
89148,,
89149,32.9673,-96.9805
89150,34.1517,-118.2636
89151,38.8152,-104.7703
89152,34.9262,-95.7592
89153,41.0655,-86.23100000000002
89154,34.9116,-86.7
89155,42.9993,-88.2196
89156,34.6616,-111.3404
89157,38.9621,-94.5959
89158,26.9905,-82.0964
89159,38.7902,-104.8199
89160,41.8478,-89.4893
89161,35.1132,-91.8216
89162,35.3922,-97.5567
89163,35.9796,-86.9106
89164,33.6803,-85.7137
89165,42.2768,-83.3758
89166,27.7353,-82.6663
89167,35.3664,-77.9221
89168,41.9202,-87.7535
89169,47.4943,-117.5834
89170,36.022,-79.7821
89171,38.7195,-120.8046
89172,43.4248,-83.9745
89173,43.4224,-88.1845
89174,45.56,-122.6001
89175,30.7276,-84.9337
89176,43.6579,-116.9122
89177,36.1848,-86.6002
89178,34.1378,-118.2425
89179,33.9519,-98.5145
89180,44.9064,-89.5818
89181,32.7972,-117.1708
89182,,
89183,41.2249,-85.0301
89184,36.49,-121.4103
89185,26.5312,-80.1418
89186,34.5715,-118.0231
89187,,
89188,42.0411,-91.5941
89189,34.9545,-120.4325
89190,46.1299,-112.9739
89191,33.4858,-111.8533
89192,34.8854,-89.6763
89193,35.3063,-77.1716
89194,33.0299,-96.7889
89195,32.9374,-96.7872
89196,44.7272,-90.4922
89197,33.6588,-112.3214
89198,44.9806,-93.1771
89199,41.7212,-93.5682
89200,42.0962,-88.2902
89201,,
89202,44.7631,-85.6206
89203,36.3432,-79.6642
89204,33.785,-94.633
89205,37.7298,-120.942
89206,,
89207,34.9545,-120.4325
89208,44.4152,-85.4202
89209,36.4416,-94.339
89210,45.712,-122.6322
89211,35.2635,-120.6509
89212,35.1076,-89.9457
89213,38.995,-92.3112
89214,37.674,-122.0894
89215,40.5384,-105.0547
89216,36.2957,-76.9966
89217,42.0639,-87.9856
89218,44.282,-105.4974
89219,,
89220,32.7272,-96.5669
89221,28.0673,-80.678
89222,42.5034,-82.9387
89223,31.7054,-89.1312
89224,28.0763,-82.4852
89225,33.1976,-96.6153
89226,44.0496,-92.4896
89227,41.8623,-87.8355
89228,46.2806,-119.4913
89229,30.2077,-92.0656
89230,42.6438,-83.4076
89231,30.011,-81.4108
89232,33.3917,-111.9249
89233,33.6238,-112.0044
89234,40.2607,-111.6549
89235,,
89236,35.1021,-90.03299999999999
89237,30.1759,-83.0304
89238,41.8799,-87.9782
89239,37.9691,-122.5105
89240,42.6367,-82.5866
89241,42.3688,-83.4799
89242,39.6575,-104.7846
89243,30.0252,-90.2522
89244,30.1601,-82.6396
89245,34.3283,-86.4896
89246,38.2651,-85.5582
89247,34.2217,-118.2051
89248,42.5978,-82.8823
89249,41.353,-86.3015
89250,30.0042,-95.1728
89251,27.8914,-82.5067
89252,39.8466,-86.3869
89253,41.5386,-90.6115
89254,33.7173,-84.9297
89255,35.4244,-119.0433
89256,42.1794,-87.8059
89257,38.6959,-96.5469
89258,42.519,-83.15700000000002
89259,38.6108,-90.292
89260,36.8398,-83.2233
89261,33.5761,-112.2344
89262,37.3389,-95.2693
89263,33.9208,-117.4589
89264,32.1422,-111.0506
89265,47.4889,-122.3012
89266,34.1767,-118.6159
89267,41.8725,-87.9016
89268,33.742,-118.3121
89269,30.4273,-91.0356
89270,37.5822,-84.8028
89271,24.5552,-81.7816
89272,35.5393,-82.51799999999999
89273,38.596,-90.0071
89274,39.6737,-89.7112
89275,45.4984,-122.957
89276,31.648000000000003,-95.5551
89277,28.391,-80.78699999999998
89278,28.9295,-82.4892
89279,34.0349,-118.503
89280,,
89281,38.6284,-121.3287
89282,47.6294,-117.4041
89283,42.3242,-83.3402
89284,35.6539,-83.9956
89285,42.7053,-84.4187
89286,43.0573,-83.7498
89287,33.2072,-117.3573
89288,36.0605,-95.9452
89289,33.8181,-118.0357
89290,33.8744,-117.8543
89291,39.7688,-94.8385
89292,60.1329,-149.3985
89293,33.0293,-116.8535
89294,42.28100000000001,-87.95
89295,26.1497,-80.1229
89296,48.0557,-123.9178
89297,35.3859,-94.3985
89298,38.4722,-82.6461
89299,32.6242,-84.9207
89300,28.1762,-81.9591
89301,26.5747,-80.0794
89302,30.0102,-94.8787
89303,41.9719,-87.6624
89304,38.43,-122.0168
89305,42.4098,-82.9441
89306,40.6148,-89.4604
89307,30.5145,-97.668
89308,35.2828,-120.6596
89309,32.9512,-103.3488
89310,35.9149,-81.5398
89311,32.392,-99.7746
89312,40.1908,-92.5856
89313,42.5877,-82.8215
89314,34.7784,-86.6091
89315,41.5544,-87.5011
89316,34.151,-118.0889
89317,32.4779,-84.898
89318,34.187,-84.8204
89319,36.0284,-95.9306
89320,38.995,-92.3112
89321,30.4456,-86.5717
89322,34.6246,-98.3895
89323,33.8879,-118.351
89324,40.1095,-88.2036
89325,33.7611,-116.5359
89326,,
89327,42.3945,-83.2454
89328,,
89329,37.6746,-121.0113
89330,38.6554,-121.2611
89331,35.4863,-86.4624
89332,37.418,-122.1274
89333,41.3155,-87.2088
89334,33.8512,-118.1457
89335,43.1095,-88.4862
89336,41.8793,-87.8433
89337,32.7785,-97.0834
89338,35.1334,-90.0046
89339,37.8442,-93.3356
89340,38.9348,-92.3639
89341,29.7972,-95.3288
89342,28.248,-81.2876
89343,41.8799,-87.9782
89344,33.9416,-118.1306
89345,37.8298,-120.1037
89346,41.0059,-91.1321
89347,39.4151,-119.7668
89348,42.5051,-83.4072
89349,37.6374,-122.067
89350,35.1216,-79.445
89351,46.4151,-84.2854
89352,35.3384,-119.0627
89353,34.0481,-118.5265
89354,37.7562,-121.9522
89355,34.1774,-118.9358
89356,27.9382,-82.3756
89357,35.4541,-80.2838
89358,43.4242,-86.374
89359,42.6439,-83.2792
89360,35.079,-106.6169
89361,35.1334,-90.0046
89362,34.1283,-117.2087
89363,37.9769,-100.8621
89364,33.721,-118.0033
89365,36.0159,-84.2623
89366,34.9535,-85.2968
89367,44.4507,-89.5428
89368,39.3844,-97.1278
89369,47.1361,-93.2764
89370,34.4262,-118.449
89371,36.9403,-120.082
89372,36.8303,-119.8319
89373,38.7023,-90.3644
89374,32.3472,-111.0419
89375,37.5176,-121.9287
89376,42.4906,-83.1366
89377,44.9007,-93.5791
89378,35.5266,-87.4891
89379,41.6563,-85.0198
89380,38.0548,-83.9388
89381,34.7067,-112.3977
89382,30.4485,-91.13
89383,32.6797,-84.5462
89384,44.9961,-122.9124
89385,27.3822,-80.40899999999998
89386,33.797,-118.2991
89387,42.4662,-83.184
89388,45.8505,-91.9155
89389,45.4373,-122.6147
89390,,
89391,35.3106,-79.3472
89392,47.6462,-122.0386
89393,33.6829,-117.8298
89394,43.0653,-83.631
89395,,
89396,45.8608,-122.8282
89397,28.5754,-81.3955
89398,34.0818,-118.1753
89399,45.08,-93.0223
89400,33.739000000000004,-116.9243
89401,38.7229,-90.4474
89402,29.8052,-95.5607
89403,27.8427,-82.6448
89404,44.5494,-90.6112
89405,25.8156,-80.1897
89406,34.2606,-117.2016
89407,58.783,-156.8992
89408,31.4194,-100.48
89409,,
89410,41.70399999999999,-88.1952
89411,38.6072,-121.2761
89412,34.7789,-86.5438
89413,45.3727,-122.7631
89414,,
89415,26.7206,-80.0388
89416,43.0215,-88.0176
89417,27.4759,-82.6167
89418,34.2379,-117.2348
89419,36.1503,-95.5205
89420,37.5487,-87.9965
89421,39.2793,-93.9792
89422,25.5968,-80.4046
89423,29.9207,-82.6879
89424,33.5675,-112.1753
89425,42.112,-87.9792
89426,34.5665,-83.3114
89427,33.1934,-86.7944
89428,27.9382,-82.3756
89429,40.7848,-96.6431
89430,34.1155,-118.0857
89431,47.7559,-122.3003
89432,41.775,-87.6421
89433,36.1848,-86.6002
89434,32.2974,-110.8404
89435,46.2186,-116.0347
89436,42.0362,-87.7328
89437,45.2767,-123.8234
89438,41.8799,-87.9782
89439,35.8344,-78.8466
89440,45.5154,-122.4203
89441,35.5393,-82.51799999999999
89442,43.2151,-124.1984
89443,46.7063,-120.7473
89444,39.673,-86.0757
89445,32.6555,-97.1599
89446,42.9993,-88.2196
89447,37.5507,-122.3276
89448,34.151,-118.3663
89449,38.7802,-90.6228
89450,34.8921,-82.4002
89451,27.8116,-82.8014
89452,44.3045,-120.8336
89453,48.7974,-122.4448
89454,38.6318,-90.6142
89455,32.8919,-117.2035
89456,,
89457,38.049,-103.7251
89458,30.4874,-84.3189
89459,39.7555,-121.6069
89460,43.4272,-96.1781
89461,44.4085,-124.0351
89462,33.9053,-98.4976
89463,33.6061,-112.2797
89464,36.1337,-86.8006
89465,29.9912,-90.2479
89466,29.397,-94.9203
89467,39.7584,-104.9177
89468,44.9528,-93.4372
89469,37.8616,-97.2621
89470,42.2349,-85.9005
89471,30.4601,-89.0886
89472,35.6817,-80.5615
89473,44.8242,-119.8303
89474,41.8093,-87.7052
89475,37.0512,-93.2972
89476,34.0079,-118.2582
89477,32.8562,-116.9201
89478,41.9596,-85.6371
89479,41.6092,-93.6
89480,,
89481,42.3669,-87.9452
89482,34.0737,-118.372
89483,44.0873,-123.3671
89484,35.0768,-85.3082
89485,33.9985,-83.7115
89486,33.723,-84.4702
89487,47.3203,-122.3117
89488,29.7633,-95.3633
89489,34.1921,-118.235
89490,29.7179,-95.4263
89491,46.5934,-120.5311
89492,33.5085,-117.6565
89493,47.0877,-94.5847
89494,26.1793,-80.2746
89495,30.4507,-81.6626
89496,47.8331,-121.6365
89497,34.4955,-81.60600000000002
89498,36.0055,-83.9773
89499,34.0818,-118.1753
89500,32.4682,-99.7182
89501,40.7326,-92.8728
89502,42.0155,-87.8687
89503,42.5991,-83.1789
89504,27.9922,-82.2863
89505,44.5316,-122.8821
89506,35.5108,-97.5003
89507,32.84,-97.225
89508,,
89509,31.855,-103.0913
89510,38.7497,-90.3012
89511,36.503,-80.7889
89512,,
89513,26.9379,-82.2388
89514,39.7364,-93.9909
89515,39.8241,-97.629
89516,34.223,-82.1582
89517,39.0783,-108.5457
89518,33.6654,-117.9686
89519,32.3366,-111.1771
89520,37.2974,-121.7562
89521,37.8979,-88.9307
89522,28.5837,-81.5326
89523,44.2956,-88.2717
89524,36.5015,-77.0094
89525,26.3462,-80.0844
89526,42.4658,-82.9459
89527,39.1295,-97.6688
89528,40.6148,-89.4604
89529,35.5376,-82.7001
89530,,
89531,33.1101,-117.07
89532,39.7312,-104.9129
89533,34.8698,-100.6806
89534,64.8544,-147.8469
89535,47.7918,-122.2243
89536,36.5314,-98.154
89537,38.5773,-92.2443
89538,37.1353,-121.6501
89539,33.5262,-112.2149
89540,,
89541,33.9243,-118.4119
89542,30.3752,-97.9007
89543,32.8201,-117.0986
89544,33.995,-81.0888
89545,41.6996,-87.6628
89546,,
89547,38.6091,-90.5598
89548,47.7467,-122.3686
89549,33.8236,-84.3214
89550,39.673,-86.0757
89551,45.4373,-122.6147
89552,36.1848,-86.6002
89553,43.0378,-86.1912
89554,35.2834,-80.8702
89555,36.0063,-86.7909
89556,42.8494,-91.8139
89557,37.3483,-121.9844
89558,35.2836,-80.7638
89559,47.2038,-122.4825
89560,45.7045,-89.3866
89561,35.2326,-86.0589
89562,36.6929,-91.3971
89563,33.4188,-86.7867
89564,31.535,-97.1899
89565,42.5834,-83.5009
89566,42.0405,-92.9127
89567,41.3946,-74.3302
89568,44.1811,-88.4792
89569,25.573,-80.3374
89570,42.2514,-89.0235
89571,36.5018,-86.8769
89572,37.4177,-87.2736
89573,47.3104,-122.3612
89574,39.772,-86.1535
89575,31.661,-96.9882
89576,42.06399999999999,-86.4783
89577,40.0999,-83.0157
89578,33.5675,-112.1753
89579,40.0449,-86.4641
89580,33.8193,-118.2325
89581,25.6921,-80.1625
89582,37.9872,-84.1789
89583,33.9461,-83.41799999999998
89584,40.4659,-88.3609
89585,44.8342,-93.4389
89586,35.0257,-78.9705
89587,44.8965,-93.1034
89588,27.9611,-81.9398
89589,,
89590,,
89591,37.5746,-85.7232
89592,29.858,-95.3834
89593,34.5953,-82.1147
89594,35.9549,-95.354
89595,27.4047,-82.4705
89596,38.3482,-121.9538
89597,35.6187,-80.4022
89598,35.3247,-80.6594
89599,41.5672,-87.1757
89600,42.301,-89.0833
89601,42.7851,-83.7294
89602,37.9849,-84.4816
89603,33.8181,-118.0357
89604,41.872,-103.6619
89605,46.4088,-85.0136
89606,38.4797,-121.4438
89607,45.8219,-88.0683
89608,37.296,-121.8939
89609,42.2991,-89.6345
89610,30.8577,-90.1155
89611,34.0637,-118.4408
89612,40.6254,-111.9677
89613,29.9703,-90.0312
89614,33.0784,-96.7291
89615,33.5082,-112.1011
89616,44.2425,-88.3564
89617,32.7222,-84.0451
89618,45.9186,-89.6954
89619,38.0024,-121.3238
89620,33.7205,-117.9098
89621,43.3562,-83.3725
89622,32.3553,-90.2171
89623,29.0422,-81.2863
89624,35.1347,-106.5222
89625,47.9884,-122.2006
89626,35.7861,-96.2806
89627,33.6238,-112.0044
89628,30.1743,-97.8225
89629,42.1641,-88.3064
89630,42.6157,-94.9946
89631,42.7529,-84.7373
89632,27.5429,-82.56299999999997
89633,38.805,-91.174
89634,47.5444,-122.3735
89635,42.2165,-88.0769
89636,44.0416,-116.9783
89637,,
89638,32.2217,-110.9265
89639,31.7674,-106.4304
89640,40.4001,-86.8602
89641,39.8317,-89.6465
89642,36.1716,-94.0428
89643,27.8201,-82.7308
89644,27.0606,-82.352
89645,,
89646,33.5623,-112.0559
89647,33.7408,-84.2632
89648,44.3032,-92.6719
89649,34.086,-98.5708
89650,37.2593,-93.2912
89651,29.1408,-95.6694
89652,36.0556,-88.1119
89653,36.0383,-78.8764
89654,34.3985,-118.5535
89655,32.0068,-80.8509
89656,35.2911,-95.6472
89657,34.2433,-117.2811
89658,47.4648,-122.2075
89659,,
89660,36.2115,-115.1241
89661,,
89662,29.0247,-80.9584
89663,41.9194,-121.9739
89664,37.8078,-112.4369
89665,43.4438,-88.1963
89666,42.3989,-87.8554
89667,46.9076,-92.9167
89668,39.7064,-91.3839
89669,33.1934,-86.7944
89670,36.1433,-115.2004
89671,42.2439,-83.583
89672,36.5686,-82.1819
89673,33.8707,-118.3715
89674,41.9798,-84.6451
89675,41.0375,-111.9326
89676,35.9094,-94.9787
89677,37.7195,-122.4411
89678,28.2061,-80.685
89679,41.7328,-88.1282
89680,36.296,-82.3054
89681,37.1654,-93.2522
89682,29.5613,-97.9628
89683,44.7107,-93.4101
89684,38.4549,-122.2564
89685,34.7269,-81.6202
89686,34.1426,-117.2606
89687,32.7624,-117.1242
89688,35.0573,-77.6943
89689,44.4388,-88.0806
89690,36.3856,-119.2189
89691,40.1133,-90.5432
89692,41.6674,-86.3153
89693,42.4081,-83.0583
89694,30.4876,-90.0959
89695,32.2901,-106.7539
89696,28.8846,-81.3065
89697,42.9566,-85.48100000000002
89698,44.2253,-95.8838
89699,30.2214,-81.5571
89700,38.876,-104.817
89701,42.673,-82.7753
89702,35.8862,-89.4147
89703,,
89704,39.8395,-88.9465
89705,34.2217,-118.2051
89706,37.7383,-121.4345
89707,33.6324,-112.1118
89708,,
89709,31.1481,-85.3718
89710,37.418,-122.1274
89711,28.3011,-82.6927
89712,44.9054,-93.2361
89713,38.5409,-98.5372
89714,34.107,-117.5941
89715,33.9282,-84.4733
89716,25.7392,-80.3103
89717,42.3756,-83.2889
89718,33.1058,-89.0287
89719,33.9568,-81.1405
89720,29.6722,-95.4861
89721,34.2198,-111.2878
89722,31.0507,-85.3154
89723,33.955,-118.3556
89724,36.4705,-79.9013
89725,34.0653,-117.8978
89726,33.3665,-111.9312
89727,29.9863,-95.5208
89728,34.2596,-89.9396
89729,36.7863,-119.8286
89730,61.5313,-149.4784
89731,33.4958,-111.9883
89732,46.9006,-114.0027
89733,27.917,-82.8027
89734,33.8106,-118.3507
89735,,
89736,20.0081,-155.7052
89737,41.9232,-87.8185
89738,41.9464,-87.7042
89739,26.1831,-97.7468
89740,34.0443,-117.9862
89741,30.7164,-101.2388
89742,38.8915,-122.5914
89743,,
89744,38.3941,-122.8433
89745,46.7408,-92.1698
89746,33.742,-118.3121
89747,34.9448,-81.8376
89748,34.1419,-118.6641
89749,38.7759,-85.6304
89750,39.2301,-85.8855
89751,33.023,-117.2745
89752,35.8983,-77.5421
89753,42.7371,-84.5244
89754,40.5601,-90.0242
89755,30.7752,-94.4155
89756,45.379,-122.223
89757,33.8748,-118.2402
89758,43.5821,-83.8781
89759,29.4599,-98.7479
89760,38.3782,-88.3593
89761,39.4845,-105.0561
89762,34.1173,-117.4378
89763,32.9322,-96.8353
89764,47.7684,-122.1271
89765,37.719,-122.4096
89766,35.903,-82.2876
89767,41.7434,-87.9805
89768,33.9418,-84.0706
89769,28.3051,-81.4242
89770,35.0312,-89.8124
89771,42.0467,-87.8859
89772,29.9134,-96.4961
89773,37.7048,-97.3638
89774,35.6215,-97.4733
89775,37.7917,-122.4186
89776,48.0215,-114.2266
89777,38.9667,-94.6169
89778,44.9702,-93.3047
89779,70.6369,-160.0383
89780,39.1451,-95.9553
89781,36.6207,-119.7308
89782,26.1848,-80.2406
89783,42.5028,-83.1887
89784,33.1047,-96.0927
89785,45.2956,-93.8023
89786,38.3662,-122.5196
89787,42.9047,-88.1214
89788,45.5742,-122.6842
89789,32.966,-96.7452
89790,,
89791,39.596,-86.1309
89792,32.9756,-117.0402
89793,38.7877,-121.2366
89794,33.3696,-84.8194
89795,38.0618,-122.5404
89796,35.85800000000001,-84.1194
89797,46.6672,-111.9689
89798,37.7812,-122.4614
89799,34.7375,-77.4628
89800,40.4988,-86.1453
89801,38.8069,-90.3401
89802,47.5585,-122.0055
89803,48.0557,-123.9178
89804,35.101,-106.5183
89805,35.7715,-77.973
89806,36.2682,-119.8173
89807,35.1018,-93.1773
89808,43.5885,-116.191
89809,35.2635,-120.6509
89810,41.9464,-87.7042
89811,29.7229,-98.0742
89812,,
89813,45.5472,-122.5001
89814,46.7074,-111.958
89815,41.048,-85.1135
89816,44.8438,-87.3753
89817,44.2112,-88.4175
89818,,
89819,36.1205,-115.0523
89820,37.0597,-122.0152
89821,42.5617,-87.8301
89822,34.0125,-117.6844
89823,38.1865,-85.8335
89824,32.7093,-114.4905
89825,26.5681,-81.8736
89826,36.7366,-95.9251
89827,32.8455,-117.2521
89828,42.668,-83.2893
89829,38.9568,-94.6832
89830,37.7402,-122.171
89831,32.5753,-117.0707
89832,34.4449,-117.5196
89833,43.3792,-88.6845
89834,32.9682,-96.7942
89835,41.9232,-87.8185
89836,33.7498,-84.3169
89837,,
89838,26.403,-80.1813
89839,27.3822,-80.40899999999998
89840,35.8661,-81.0641
89841,39.0694,-94.7178
89842,47.9419,-122.2218
89843,35.1216,-120.6213
89844,41.1836,-104.8023
89845,41.499,-86.7099
89846,33.56,-112.0927
89847,36.0908,-76.6224
89848,35.99800000000001,-83.9152
89849,35.7058,-95.5002
89850,35.5184,-97.5746
89851,28.1913,-82.756
89852,31.5051,-97.2311
89853,45.4403,-122.7793
89854,40.385,-104.6806
89855,26.9667,-82.3599
89856,35.1908,-80.7448
89857,43.8687,-90.9809
89858,34.6209,-120.1922
89859,33.5452,-86.6655
89860,,
89861,38.01,-121.3698
89862,42.4685,-82.9974
89863,42.9993,-88.2196
89864,35.1635,-87.7185
89865,42.5149,-82.9968
89866,35.2436,-91.7317
89867,38.5347,-121.4451
89868,42.1614,-88.1383
89869,29.4027,-98.6433
89870,33.7982,-97.727
89871,47.4889,-122.3012
89872,41.993,-87.7596
89873,34.9352,-81.9654
89874,39.4657,-87.354
89875,40.9986,-85.7842
89876,45.1977,-123.0753
89877,48.1664,-116.9066
89878,40.4198,-89.6549
89879,42.658,-83.5398
89880,35.7989,-86.2415
89881,33.6829,-117.8298
89882,40.746,-122.8426
89883,,
89884,41.8927,-87.941
89885,38.2711,-91.7303
89886,44.7497,-93.2029
